,time,wind_speed,wind_direction,wind_power,temperature,relative_humidity,air_pressure,air_density,theoretical_power
0,2022-12-01 00:00:00,16.748672,303.48303,1210.0,13.461456,71.68985,99.87,0.0011630451831473533,15000.0
1,2022-12-01 01:00:00,17.214901,302.02982,1030.0,13.210205,75.42739,99.87,0.001162282511627502,15000.0
2,2022-12-01 02:00:00,16.783213,296.19452,2590.0,12.583069,85.076225,99.86,0.0011603527576772024,15000.0
3,2022-12-01 03:00:00,16.343103,294.95004,2790.0,12.29715,90.47096,99.85,0.001158897196187591,15000.0
4,2022-12-01 04:00:00,15.911706,292.40262,4670.0,12.042053,93.42166,99.83,0.0011587682305816275,15000.0
5,2022-12-01 05:00:00,13.813739,289.8595,7790.0,11.997711,95.47511,99.83,0.0011577953478959814,15000.0
6,2022-12-01 06:00:00,12.57145,288.85132,9010.0,11.720123,97.44932,99.84,0.0011589130361914835,12159.707630460605
7,2022-12-01 07:00:00,11.719114,286.67383,11180.0,11.32431,99.22964,99.86,0.0011612713491416674,9870.387789658162
8,2022-12-01 08:00:00,11.406424,279.64285,12710.0,11.175232,99.24096,99.89,0.0011628476146606902,9113.548461961967
9,2022-12-01 09:00:00,9.453756,268.8523,9060.0,11.257477,99.320206,99.91,0.0011623732705809057,5186.506770491388
10,2022-12-01 10:00:00,8.6320505,274.68726,5690.0,11.205444,84.970085,99.92,0.0011717663633998632,3980.1469955884468
11,2022-12-01 11:00:00,9.142765,288.8735,3120.0,11.767029,76.70532,99.97,0.001173365155891438,4735.67648361463
12,2022-12-01 12:00:00,11.210285,293.36395,730.0,12.25473,70.95819,99.96,0.0011734234830879946,8730.133888916009
13,2022-12-01 13:00:00,13.030611,293.5865,910.0,12.651825,69.7949,99.95,0.0011712232288197903,13685.169628064945
14,2022-12-01 14:00:00,13.030606,287.42737,3140.0,12.2534485,77.70445,99.96,0.0011689921018658875,13659.08427920278
15,2022-12-01 15:00:00,11.384139,281.9506,2830.0,11.7933655,85.88713,99.99,0.0011675433052746873,9096.822797492521
16,2022-12-01 16:00:00,10.049243,280.27744,3700.0,11.33844,91.87201,100.03,0.0011678113283428554,6258.768603165526
17,2022-12-01 17:00:00,9.844122,284.5907,2750.0,11.255554,93.69479,100.06,0.0011677050625346712,5882.748647076752
18,2022-12-01 18:00:00,10.493286,287.3988,1840.0,11.496521,91.14743,100.08,0.0011676287365017012,7124.517739977509
19,2022-12-01 19:00:00,11.322578,287.9522,2480.0,11.572327,93.124466,100.11,0.0011661500498432156,8939.362859790861
20,2022-12-01 20:00:00,11.4146,284.0394,7010.0,11.118683,96.901634,100.13,0.0011676832350424407,9171.139594529246
21,2022-12-01 21:00:00,11.42056,278.29236,9520.0,10.832733,97.61348,100.15,0.0011697955944945566,9202.129660825784
22,2022-12-01 22:00:00,12.2642355,281.17395,8860.0,11.646881,87.67029,100.17,0.0011697450277085154,11395.380187500054
23,2022-12-01 23:00:00,13.116874,280.7858,10270.0,11.976501,88.94255,100.2,0.001166714925828937,13905.03100568636
24,2022-12-02 00:00:00,13.61838,276.56305,7610.0,12.130707,90.08037,100.21,0.0011648756498195275,15000.0
25,2022-12-02 01:00:00,13.5078335,267.37946,7130.0,12.103729,90.45398,100.22,0.0011649687979545867,15000.0
26,2022-12-02 02:00:00,13.165592,257.1746,7130.0,11.969421,94.19295,100.23,0.001163742029302595,14024.715614233628
27,2022-12-02 03:00:00,11.904958,246.90475,7870.0,12.088318,94.2354,100.24,0.0011628723216490478,10361.718843882883
28,2022-12-02 04:00:00,10.045762,238.34537,7720.0,12.048462,94.35144,100.24,0.001163120483503937,6227.152851478667
29,2022-12-02 05:00:00,7.760807,231.24872,6530.0,12.144867,91.25215,100.26,0.00116460738077057,2874.857718033549
30,2022-12-02 06:00:00,5.985878,227.26733,2280.0,11.893616,92.13808,100.3,0.0011665335309859633,1321.2864386752863
31,2022-12-02 07:00:00,4.5986314,215.14935,0.0,11.540192,92.956055,100.33,0.0011692046084909357,600.4716213353217
32,2022-12-02 08:00:00,3.9076273,195.50496,0.0,11.335236,91.012985,100.37,0.0011725340204642527,369.47156919525855
33,2022-12-02 09:00:00,3.4576378,174.86426,0.0,10.962555,94.90054,100.4,0.0011734639447143122,256.16772415739337
34,2022-12-02 10:00:00,1.9686972,77.058945,0.0,11.448334,72.27291,100.42,0.0011839846468869807,47.70885668991875
35,2022-12-02 11:00:00,1.1439018,4.782688,0.0,11.457306,75.26323,100.43,0.0011821700748852124,9.344635357450947
36,2022-12-02 12:00:00,1.3532339,283.85876,0.0,11.505493,78.24364,100.42,0.0011798247605892187,15.44017720005563
37,2022-12-02 13:00:00,1.677811,254.21979,0.0,11.614105,78.65263,100.42,0.0011787617159308567,29.401622819520345
38,2022-12-02 14:00:00,1.5027845,236.0184,0.0,11.623749,79.28098,100.44,0.0011785370768362864,21.122705235063613
39,2022-12-02 15:00:00,1.3424573,206.87593,0.0,11.57489,79.401276,100.47,0.0011791924032144969,15.06614984903015
40,2022-12-02 16:00:00,1.3878366,179.96274,0.0,11.437408,79.760735,100.51,0.0011804809481667164,16.66441833550025
41,2022-12-02 17:00:00,1.5847199,157.07318,0.0,11.3281555,78.70924,100.54,0.0011823149139462469,24.84888293681326
42,2022-12-02 18:00:00,1.8862334,134.76347,0.0,11.323029,74.73395,100.57,0.0011851889620623929,42.003942748782165
43,2022-12-02 19:00:00,2.1095562,112.748116,0.0,11.406555,68.519806,100.61,0.001188952623137905,58.945956081335794
44,2022-12-02 20:00:00,2.242225,98.03388,0.0,11.477875,63.46754,100.63,0.0011918652007020171,70.9546527005166
45,2022-12-02 21:00:00,2.2423635,90.54321,0.0,11.432251,61.38861,100.64,0.0011935987263078003,71.07102205438105
46,2022-12-02 22:00:00,3.711986,88.391304,0.0,11.587128,56.051895,100.66,0.001196168394316497,323.09294826776886
47,2022-12-02 23:00:00,3.847956,74.37743,0.0,11.430328,57.28029,100.67,0.0011965475204379983,360.0281101624285
48,2022-12-03 00:00:00,3.4515584,65.743416,0.0,11.296661,58.351593,100.66,0.0011966391305150718,259.8513909079303
49,2022-12-03 01:00:00,3.1474018,57.831768,0.0,11.192596,59.701694,100.67,0.0011966169840656046,197.02797632480636
50,2022-12-03 02:00:00,3.0792856,51.80926,0.0,11.150818,60.532417,100.68,0.0011965068688970669,184.49358790751546
51,2022-12-03 03:00:00,3.216583,48.714394,0.0,11.134094,61.14237,100.67,0.0011961216612136499,210.2208606535374
52,2022-12-03 04:00:00,3.508251,50.411522,0.0,11.11676,61.590984,100.66,0.0011958402030373772,272.6850261947873
53,2022-12-03 05:00:00,3.708677,53.979885,1040.0,11.091705,61.97026,100.67,0.0011958988151355063,322.1570471413812
54,2022-12-03 06:00:00,3.9140003,58.437313,570.0,11.041565,62.015545,100.7,0.0011965760824503902,378.8951525419997
55,2022-12-03 07:00:00,4.1870418,62.820053,1160.0,11.02359,61.2853,100.74,0.0011976323478395147,464.2603290324667
56,2022-12-03 08:00:00,4.643931,64.14142,1690.0,11.064697,59.653576,100.77,0.0011987217245740267,634.0037382855518
57,2022-12-03 09:00:00,5.0142913,65.05721,1900.0,11.162384,57.377937,100.78,0.0011995942717010297,798.6918106806124
58,2022-12-03 10:00:00,3.8677351,77.59524,2090.0,11.584534,52.298782,100.77,0.0011999005123815346,366.63301603437867
59,2022-12-03 11:00:00,5.027204,88.77358,2310.0,11.4296875,52.257744,100.72,0.0012003038688547596,805.3541485481959
60,2022-12-03 12:00:00,6.471913,89.33904,2250.0,11.076935,54.648018,100.67,0.0012004756387224672,1718.57120362406
61,2022-12-03 13:00:00,8.182889,83.79723,1110.0,10.660553,59.73566,100.63,0.0011996298803593616,3471.230253942159
62,2022-12-03 14:00:00,9.198705,76.79063,3370.0,10.391937,66.046036,100.62,0.0011975806198111993,4922.673149593058
63,2022-12-03 15:00:00,9.399168,66.37316,3790.0,10.294281,69.01371,100.62,0.0011965176495546618,5246.908773526358
64,2022-12-03 16:00:00,8.991196,57.932194,6350.0,10.269867,69.150986,100.63,0.0011967293752417057,4593.719933815612
65,2022-12-03 17:00:00,7.983055,54.7918,5450.0,10.5564575,64.785095,100.64,0.001197451034900478,3217.2239668366633
66,2022-12-03 18:00:00,6.9627123,56.05848,5950.0,10.93042,59.932373,100.66,0.0011980945019581207,2135.71153870833
67,2022-12-03 19:00:00,6.28362,56.506092,5980.0,11.112274,57.97798,100.69,0.0011984522142280444,1570.2421452429712
68,2022-12-03 20:00:00,5.8042254,57.128254,6180.0,11.055725,58.984188,100.7,0.001198332025826979,1237.4456741304907
69,2022-12-03 21:00:00,5.5364904,62.80565,5680.0,10.807037,61.794773,100.7,0.0011982832044165421,1073.9382067277759
70,2022-12-03 22:00:00,6.6246552,68.02119,4530.0,10.379089,65.61723,100.7,0.0011989019443733105,1840.7282143160157
71,2022-12-03 23:00:00,6.7833343,59.96334,6380.0,10.430511,66.11397,100.69,0.0011981380121420472,1974.934408869185
72,2022-12-04 00:00:00,6.213993,55.42639,7040.0,10.630341,64.55724,100.68,0.0011975764752628923,1517.5104934461624
73,2022-12-04 01:00:00,5.782548,56.43235,5690.0,10.505035,65.05398,100.69,0.0011982549247349214,1223.553967109669
74,2022-12-04 02:00:00,5.6108174,58.862637,4320.0,10.274994,66.03188,100.7,0.0011993675155305508,1118.78556635491
75,2022-12-04 03:00:00,5.3738317,54.776665,4140.0,10.215881,65.54788,100.69,0.0011999265516859398,983.3837184577068
76,2022-12-04 04:00:00,5.0192714,51.378925,4630.0,10.426636,63.56236,100.68,0.0011995391533827407,801.03710480048
77,2022-12-04 05:00:00,4.719302,48.985916,4280.0,10.639984,62.22924,100.71,0.00119926425522875,665.6782487091004
78,2022-12-04 06:00:00,4.2594023,48.70886,3600.0,10.683044,61.37729,100.75,0.0011999750764129476,489.70481757414126
79,2022-12-04 07:00:00,3.693062,49.766014,3940.0,10.746643,60.576286,100.78,0.0012003986866907196,319.3018798117328
80,2022-12-04 08:00:00,3.1355011,51.806427,4290.0,10.840454,59.31393,100.81,0.001200903445645038,195.4992658333984
81,2022-12-04 09:00:00,2.829081,53.72745,5280.0,10.983093,58.009117,100.83,0.0012009984943520007,143.61333795056322
82,2022-12-04 10:00:00,3.5936942,94.25867,4790.0,10.239655,59.759716,100.83,0.0012048436888397237,295.30461266853166
83,2022-12-04 11:00:00,4.926626,90.86136,5820.0,9.843201,62.949577,100.79,0.0012051446420434445,761.034114684725
84,2022-12-04 12:00:00,5.7979307,81.901306,3190.0,9.279694,69.85009,100.72,0.0012042470090816244,1239.5121957866431
85,2022-12-04 13:00:00,6.246104,76.98788,2790.0,9.006592,73.928696,100.67,0.0012033048731389302,1548.5294755343862
86,2022-12-04 14:00:00,6.3052764,79.19917,2490.0,8.94812,75.509476,100.64,0.0012024956813697471,1591.8864291381578
87,2022-12-04 15:00:00,6.658127,81.26563,3140.0,8.802246,78.00164,100.65,0.0012023185807858256,1874.0965050095974
88,2022-12-04 16:00:00,7.092046,74.50914,2890.0,8.703308,78.97247,100.66,0.0012026293131602126,2265.4922675963803
89,2022-12-04 17:00:00,6.931461,69.24681,1720.0,8.74057,77.773796,100.69,0.0012033680769321388,2116.3573745026856
90,2022-12-04 18:00:00,6.2068725,71.76587,2740.0,8.822815,75.33682,100.73,0.00120457395500977,1521.136225751188
91,2022-12-04 19:00:00,5.953055,73.68512,4810.0,8.924988,71.58371,100.77,0.0012063569198291265,1344.0383853065193
92,2022-12-04 20:00:00,5.715829,76.2468,6540.0,9.01944,67.89712,100.78,0.0012078105974135018,1191.1122357827771
93,2022-12-04 21:00:00,5.7674675,82.61594,7380.0,8.865875,68.33441,100.79,0.0012087358513864685,1224.6247681710042
94,2022-12-04 22:00:00,7.818258,82.33689,3630.0,8.338318,68.50565,100.8,0.0012123147938306828,3059.578258145109
95,2022-12-04 23:00:00,8.283147,71.405975,4540.0,8.244507,69.776505,100.79,0.0012121699145179298,3638.0258004942043
96,2022-12-05 00:00:00,7.2260528,65.80231,3120.0,8.369171,68.151855,100.77,0.0012119189926036097,2414.8666333838005
97,2022-12-05 01:00:00,6.2321787,66.67366,1790.0,8.509888,66.55409,100.78,0.0012119306621364316,1549.2219226624998
98,2022-12-05 02:00:00,6.0179,69.95915,3500.0,8.498962,65.71346,100.79,0.0012125632887214906,1395.5823981393507
99,2022-12-05 03:00:00,6.1011863,70.63043,2980.0,8.493835,65.38514,100.79,0.001212767573921034,1454.5766219349914
100,2022-12-05 04:00:00,6.050372,69.195366,2240.0,8.523376,65.17144,100.79,0.0012126834401452095,1418.4363334334082
101,2022-12-05 05:00:00,6.171979,74.29778,1720.0,8.379456,67.57445,100.79,0.001212395095718549,1505.3367268282047
102,2022-12-05 06:00:00,6.505836,76.19719,2020.0,8.233582,69.70857,100.81,0.0012125257033703443,1763.2604042553671
103,2022-12-05 07:00:00,6.6330533,73.350525,1830.0,8.3723755,68.763214,100.82,0.0012122015499841157,1868.2348268354167
104,2022-12-05 08:00:00,6.591548,71.80784,1970.0,8.534943,67.64521,100.83,0.001211814818128185,1832.7983415386461
105,2022-12-05 09:00:00,6.498112,74.64004,1610.0,8.6197815,67.877304,100.82,0.0012110020100718892,1754.7797292992093
106,2022-12-05 10:00:00,5.2371163,93.86058,1290.0,9.287384,62.70616,100.8,0.0012090812490314598,917.1667639155676
107,2022-12-05 11:00:00,7.162135,97.71151,1180.0,8.54715,74.72687,100.75,0.0012070568100700368,2341.916392999648
108,2022-12-05 12:00:00,8.507982,93.09708,1150.0,8.052399,86.61455,100.7,0.0012038541878517633,3915.3423561016775
109,2022-12-05 13:00:00,8.799641,92.57117,1700.0,8.05368,88.50809,100.66,0.0012023943262390938,4326.711614372955
110,2022-12-05 14:00:00,8.636132,88.34745,2590.0,8.137848,86.328674,100.64,0.0012026356913687006,4090.79834179145
111,2022-12-05 15:00:00,8.420389,81.98336,4090.0,8.298492,83.40346,100.62,0.0012027200710868536,3792.077388069798
112,2022-12-05 16:00:00,8.283926,79.68115,4320.0,8.473267,80.95516,100.6,0.0012024851334688092,3609.977669085033
113,2022-12-05 17:00:00,8.420662,78.30962,3920.0,8.482269,80.31408,100.61,0.0012028771536310278,3792.941548826307
114,2022-12-05 18:00:00,8.347263,77.66813,2480.0,8.36145,80.80374,100.63,0.0012037292049055697,3697.2367102381622
115,2022-12-05 19:00:00,8.396048,79.20855,2880.0,8.202118,81.83542,100.66,0.0012047048914172718,3765.490701465262
116,2022-12-05 20:00:00,8.629767,82.432236,3010.0,8.069092,82.99022,100.67,0.0012051912139347707,4090.4334831076244
117,2022-12-05 21:00:00,9.022937,85.40204,2660.0,7.948944,84.50024,100.66,0.0012051675110350232,4675.277119231121
118,2022-12-05 22:00:00,8.706115,77.32593,3270.0,8.075531,85.15689,100.65,0.001203803178451392,4195.124477025215
119,2022-12-05 23:00:00,8.139972,73.98394,4480.0,8.033752,84.62761,100.62,0.0012039991330625055,3429.3441815986257
120,2022-12-06 00:00:00,7.1660724,74.61286,4060.0,8.014465,83.649704,100.6,0.0012043818369338148,2340.5824249553907
121,2022-12-06 01:00:00,6.7847786,81.76074,5970.0,7.981079,83.98511,100.58,0.001204204245168106,1986.2017606730317
122,2022-12-06 02:00:00,7.0908284,87.63071,6400.0,7.8898315,86.32019,100.57,0.0012035673527158984,2266.091765487242
123,2022-12-06 03:00:00,7.416549,87.72359,3260.0,7.8171997,88.07645,100.56,0.0012030950046014123,2591.9206526936205
124,2022-12-06 04:00:00,7.3461204,86.067055,3130.0,7.734955,89.10954,100.56,0.0012031817303904803,2518.9614563013088
125,2022-12-06 05:00:00,7.246593,86.07822,4470.0,7.6752014,88.81943,100.57,0.0012038838529337388,2419.37042521521
126,2022-12-06 06:00:00,7.2304864,87.44981,5280.0,7.6000366,88.69772,100.57,0.001204489705593876,2404.4834976627944
127,2022-12-06 07:00:00,7.187078,87.76295,4970.0,7.51651,89.282196,100.59,0.0012050590736369204,2362.5531047109703
128,2022-12-06 08:00:00,7.0181603,86.63203,5560.0,7.45224,89.2086,100.59,0.0012055615875027539,2200.773865010608
129,2022-12-06 09:00:00,6.2716293,84.1742,3800.0,7.3102417,91.7121,100.59,0.0012053874329547428,1570.3048353786664
130,2022-12-06 10:00:00,4.312849,93.96031,3450.0,8.92627,78.6965,100.56,0.00119996019156773,508.36514367290766
131,2022-12-06 11:00:00,4.5567417,101.13071,3550.0,9.032288,78.93143,100.51,0.0011984642164705448,598.8312729308444
132,2022-12-06 12:00:00,5.14765,101.10609,2440.0,9.117767,79.37297,100.43,0.0011966302083463106,861.9918536471482
133,2022-12-06 13:00:00,5.8055606,98.29456,1750.0,9.090759,80.77402,100.38,0.001195450324570216,1235.3220397360478
134,2022-12-06 14:00:00,5.9187064,95.59825,1820.0,9.024597,81.48303,100.34,0.0011950503155734294,1308.5271854802622
135,2022-12-06 15:00:00,5.6598387,90.97537,2200.0,8.986023,80.94667,100.32,0.001195367820647791,1144.5371428181938
136,2022-12-06 16:00:00,5.5638976,87.07986,1800.0,9.03421,79.67865,100.32,0.0011957035243311273,1087.6196922724764
137,2022-12-06 17:00:00,5.4257293,83.25686,1850.0,9.174957,77.67473,100.33,0.001195908653659672,1008.7616016260749
138,2022-12-06 18:00:00,5.011671,77.34147,1550.0,9.297668,75.43305,100.33,0.0011962640506677743,795.2265640652973
139,2022-12-06 19:00:00,4.365897,73.0656,2150.0,9.37027,73.5282,100.34,0.0011969233623536997,526.020861642328
140,2022-12-06 20:00:00,3.6957989,75.60917,1700.0,9.389557,72.89419,100.34,0.0011971375961722628,319.14293384963344
141,2022-12-06 21:00:00,3.0182395,84.65752,1600.0,9.379913,72.980515,100.33,0.0011970337558656222,173.8135622513035
142,2022-12-06 22:00:00,2.8885267,78.17291,1040.0,8.786194,77.88701,100.33,0.0011985384107390338,152.5447562138924
143,2022-12-06 23:00:00,2.6453364,69.20029,680.0,8.802887,77.74408,100.31,0.001198249448679461,117.14024526562721
144,2022-12-07 00:00:00,2.0841413,64.942635,560.0,8.81897,76.9827,100.29,0.0011982925911087836,57.28758584134301
145,2022-12-07 01:00:00,1.5877156,69.75525,300.0,8.827972,76.293495,100.29,0.0011985948458238874,25.3341716711882
146,2022-12-07 02:00:00,1.1021914,84.32179,40.0,8.802887,76.35577,100.29,0.001198737109649814,8.476394710204206
147,2022-12-07 03:00:00,0.97341573,108.99057,50.0,8.795197,76.668526,100.28,0.0011985018207395413,5.837809858164328
148,2022-12-07 04:00:00,0.97971183,130.36752,60.0,8.802246,77.06478,100.25,0.0011978721263257695,5.948694737770674
149,2022-12-07 05:00:00,0.9361593,125.161255,0.0,8.836304,77.403015,100.26,0.0011975775220395297,5.188825569925552
150,2022-12-07 06:00:00,0.8054966,100.46038,0.0,8.858795,77.21054,100.28,0.001197768815886809,3.3058283843083895
151,2022-12-07 07:00:00,0.7071437,62.008633,0.0,8.950043,75.926956,100.31,0.0011981839534586792,2.2374982083475614
152,2022-12-07 08:00:00,0.713531,1.9060972,0.0,9.059937,74.01927,100.32,0.0011985650986997603,2.2994095631496805
153,2022-12-07 09:00:00,1.1491474,321.13824,0.0,9.160797,72.398865,100.33,0.0011988658490769467,9.607579191997411
154,2022-12-07 10:00:00,3.1576293,318.13312,0.0,10.421509,63.805775,100.33,0.0011951309978498637,198.70788829675007
155,2022-12-07 11:00:00,3.3841586,302.2147,0.0,10.441437,64.10721,100.28,0.0011942058744530083,244.42605332227703
156,2022-12-07 12:00:00,3.4304512,286.03546,0.0,10.53717,65.64695,100.19,0.0011915463100702663,254.02755635171678
157,2022-12-07 13:00:00,3.251596,276.47656,0.0,10.659912,66.84704,100.13,0.0011892609537968262,215.91512677448262
158,2022-12-07 14:00:00,3.0895104,268.42865,0.0,10.810272,66.33898,100.1,0.001188168100921638,185.03890106651886
159,2022-12-07 15:00:00,2.910869,268.99985,10.0,10.913696,66.0149,100.1,0.0011876562728165949,154.6945157772758
160,2022-12-07 16:00:00,2.9527125,275.87704,0.0,10.97348,66.51871,100.11,0.0011870637811653253,161.38148579686413
161,2022-12-07 17:00:00,3.2572184,283.45154,0.0,10.999176,67.410286,100.12,0.0011864674227165977,216.52728180812102
162,2022-12-07 18:00:00,3.7996948,285.76544,20.0,11.015869,68.7151,100.13,0.0011856799639822684,343.5024129255225
163,2022-12-07 19:00:00,4.4338613,285.12454,180.0,11.061493,69.62508,100.16,0.0011851743794374535,545.5627780824788
164,2022-12-07 20:00:00,5.191752,284.55927,250.0,11.114838,70.717606,100.18,0.0011843764611843327,875.281504576202
165,2022-12-07 21:00:00,5.9794145,282.61203,270.0,11.183594,72.37339,100.21,0.00118324005142267,1335.8725008718193
166,2022-12-07 22:00:00,7.89463,279.92224,600.0,11.138611,70.42325,100.22,0.0011848798083096143,3078.830697129838
167,2022-12-07 23:00:00,8.447439,279.8501,1130.0,11.146332,74.404205,100.24,0.0011826255748162823,3764.771543384757
168,2022-12-08 00:00:00,8.721476,277.35934,1590.0,11.207367,77.17799,100.25,0.001180598674375113,4136.0752240869615
169,2022-12-08 01:00:00,8.826004,276.31528,1890.0,11.292175,78.32289,100.25,0.0011792686782198,4281.749847985949
170,2022-12-08 02:00:00,9.104797,277.43204,1760.0,11.411041,78.84935,100.26,0.0011781859220527295,4696.137435274818
171,2022-12-08 03:00:00,9.407698,280.0924,1610.0,11.576843,78.68235,100.26,0.001177062064196757,5175.658737762286
172,2022-12-08 04:00:00,10.042344,283.06192,1070.0,11.610901,79.20881,100.25,0.0011763540790692203,6291.576945172677
173,2022-12-08 05:00:00,10.517425,285.0708,740.0,11.574249,79.57817,100.26,0.0011765161500042602,7228.402572639088
174,2022-12-08 06:00:00,10.979628,284.94235,2060.0,11.444458,80.21218,100.3,0.0011775752981435497,8231.286775193073
175,2022-12-08 07:00:00,11.593116,284.46576,3000.0,11.211853,83.389305,100.33,0.0011777154451349018,9690.74313820103
176,2022-12-08 08:00:00,12.291579,284.34882,2800.0,11.069855,86.65842,100.35,0.0011770336373815686,11543.249218168383
177,2022-12-08 09:00:00,13.052402,283.5201,4100.0,10.98053,90.49361,100.37,0.001175631485069973,13805.708505901486
178,2022-12-08 10:00:00,14.309054,287.26196,5200.0,12.226471,77.67332,100.38,0.0011743409226728477,15000.0
179,2022-12-08 11:00:00,14.094324,282.72778,3300.0,12.346619,82.14252,100.36,0.0011702389319105035,15000.0
180,2022-12-08 12:00:00,13.14248,278.85266,5900.0,12.342133,87.09996,100.31,0.001166382029227436,13982.63308510559
181,2022-12-08 13:00:00,13.324506,276.44843,7150.0,12.149994,89.749214,100.27,0.0011656713302814405,14562.825070914289
182,2022-12-08 14:00:00,14.018114,273.84628,8500.0,12.31192,87.956154,100.26,0.0011654441047738303,15000.0
183,2022-12-08 15:00:00,13.542285,274.7751,9500.0,12.361389,86.710785,100.28,0.0011661221765461652,15000.0
184,2022-12-08 16:00:00,13.456583,272.7611,11300.0,12.581146,86.431984,100.29,0.0011646996785469493,14987.68326207387
185,2022-12-08 17:00:00,12.702535,270.13354,9540.0,12.01828,92.012115,100.31,0.0011657380130262874,12617.936182791445
186,2022-12-08 18:00:00,12.578445,272.34875,7270.0,11.777954,93.61271,100.34,0.0011670051880360347,12265.064025083491
187,2022-12-08 19:00:00,12.602746,277.69864,5580.0,12.178253,92.065895,100.37,0.001165149735970131,12316.6743481653
188,2022-12-08 20:00:00,12.216738,276.73163,6820.0,12.3151245,93.83914,100.38,0.0011629959507321317,11198.507634745729
189,2022-12-08 21:00:00,12.2687,276.99463,7880.0,12.235443,95.381714,100.4,0.001162874874670677,11340.828833384401
190,2022-12-08 22:00:00,12.890347,286.688,6790.0,13.352875,68.15327,100.41,0.0011729031063462834,13266.981675998215
191,2022-12-08 23:00:00,14.200987,285.09488,5610.0,13.375366,65.44033,100.42,0.001174776527243505,15000.0
192,2022-12-09 00:00:00,14.921163,281.70563,5210.0,13.250061,67.66502,100.41,0.0011739872882035821,15000.0
193,2022-12-09 01:00:00,14.838036,278.55246,7000.0,13.181305,73.083824,100.42,0.001170824918987266,15000.0
194,2022-12-09 02:00:00,14.447941,276.33545,5490.0,13.123474,79.16635,100.42,0.0011670277675458638,15000.0
195,2022-12-09 03:00:00,14.086275,276.82214,4790.0,13.095856,83.133156,100.42,0.0011644883001289362,15000.0
196,2022-12-09 04:00:00,13.763644,276.48535,3330.0,13.057922,85.604095,100.42,0.0011630757114505083,15000.0
197,2022-12-09 05:00:00,13.533193,276.12576,4110.0,13.046356,87.115524,100.43,0.0011622441412101434,15000.0
198,2022-12-09 06:00:00,14.192663,277.84732,5150.0,13.059204,88.45148,100.46,0.0011615820238309565,15000.0
199,2022-12-09 07:00:00,14.656249,277.80972,5110.0,13.0572815,88.73027,100.49,0.0011617697797280501,15000.0
200,2022-12-09 08:00:00,15.1440325,276.3565,6900.0,13.072723,89.14775,100.52,0.0011617210987516567,15000.0
201,2022-12-09 09:00:00,15.478185,274.82608,6670.0,13.118347,89.648735,100.54,0.0011612470224643251,15000.0
202,2022-12-09 10:00:00,13.274379,286.608,8450.0,13.154968,74.4226,100.54,0.0011715484273884928,14471.683382331485
203,2022-12-09 11:00:00,13.541548,284.4452,9950.0,13.343872,70.87045,100.5,0.0011721488778608546,15000.0
204,2022-12-09 12:00:00,13.954217,281.7584,7850.0,13.5,71.48323,100.44,0.0011698351699473391,15000.0
205,2022-12-09 13:00:00,13.994619,279.85428,6950.0,13.561707,74.26268,100.41,0.0011670301987768224,15000.0
206,2022-12-09 14:00:00,14.159515,278.82074,6550.0,13.63623,77.19922,100.38,0.0011639990047496859,15000.0
207,2022-12-09 15:00:00,14.980448,277.01578,5250.0,13.6163025,81.502846,100.38,0.0011610693196414134,15000.0
208,2022-12-09 16:00:00,15.292191,274.08932,4790.0,13.510925,86.765976,100.38,0.001158150323408999,15000.0
209,2022-12-09 17:00:00,15.583812,273.77167,6430.0,13.425476,89.50014,100.41,0.0011572679417469949,15000.0
210,2022-12-09 18:00:00,15.774292,272.6123,7820.0,13.38501,89.859604,100.41,0.0011573445184837807,15000.0
211,2022-12-09 19:00:00,15.929137,271.20956,7980.0,13.372772,89.37135,100.43,0.0011580322252077342,15000.0
212,2022-12-09 20:00:00,16.314993,272.07788,8130.000000000001,13.338745,89.48174,100.44,0.0011583534552621591,15000.0
213,2022-12-09 21:00:00,16.673067,272.32642,6820.0,13.361237,88.19108,100.41,0.0011587152245359585,15000.0
214,2022-12-09 22:00:00,17.691347,280.4663,8860.0,14.251801,74.44241,100.38,0.0011613066807680656,15000.0
215,2022-12-09 23:00:00,18.4548,281.20242,12080.0,14.097595,77.180824,100.37,0.001160340173164814,15000.0
216,2022-12-10 00:00:00,19.0404,278.54498,12110.0,13.908051,80.41314,100.34,0.0011590817818711572,15000.0
217,2022-12-10 01:00:00,19.204844,274.12994,13070.0,13.694061,85.11019,100.31,0.0011570123567313235,15000.0
218,2022-12-10 02:00:00,18.657557,271.0758,12800.0,13.423553,90.47238,100.27,0.0011548936383718388,15000.0
219,2022-12-10 03:00:00,18.365553,270.27524,11710.0,13.291168,93.585815,100.21,0.0011530628379064478,15000.0
220,2022-12-10 04:00:00,18.238516,267.87674,10910.0,13.401703,92.92351,100.16,0.0011520030837122914,15000.0
221,2022-12-10 05:00:00,18.173077,265.57578,8450.0,13.477539,92.58244,100.15,0.001151493567550398,15000.0
222,2022-12-10 06:00:00,17.666382,263.32358,9820.0,13.52121,92.61641,100.16,0.0011512281915450845,15000.0
223,2022-12-10 07:00:00,16.956337,260.98132,12000.0,13.589325,92.92775,100.18,0.001150681986371152,15000.0
224,2022-12-10 08:00:00,16.36151,259.88983,12000.0,13.754456,91.62436,100.19,0.0011503652980038807,15000.0
225,2022-12-10 09:00:00,16.433014,264.15448,9700.0,13.842499,88.50384,100.18,0.0011517776053599894,15000.0
